Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,Season
11/02/15,5fc4529d9280f04a4cadda3c,5fc4529d9280f04a4cadda3f,1.0,4.0,A,1.0,1.0,D,5fc451059280f04a4cad63dd,17.0,14.0,5.0,8.0,6.0,11.0,3.0,2.0,1.0,2.0,0.0,0.0,2014-15
11/02/15,5fc4529d9280f04a4cadda35,5fc4529d9280f04a4cadda43,2.0,0.0,H,0.0,0.0,D,5fc451059280f04a4cad63e1,11.0,10.0,4.0,3.0,11.0,12.0,5.0,4.0,2.0,1.0,0.0,0.0,2014-15
21/02/15,5fc4529d9280f04a4cadda4c,5fc4529d9280f04a4cadda3c,1.0,2.0,A,1.0,1.0,D,5fc451059280f04a4cad63d3,3.0,11.0,2.0,6.0,11.0,14.0,11.0,3.0,1.0,3.0,1.0,0.0,2014-15
21/02/15,5fc4529d9280f04a4cadda46,5fc4529d9280f04a4cadda45,1.0,1.0,D,1.0,0.0,H,5fc451059280f04a4cad63c7,14.0,10.0,5.0,5.0,9.0,9.0,7.0,7.0,1.0,2.0,1.0,0.0,2014-15
21/02/15,5fc4529d9280f04a4cadda47,5fc4529d9280f04a4cadda3d,1.0,2.0,A,0.0,2.0,A,5fc451059280f04a4cad63d4,22.0,12.0,3.0,4.0,15.0,14.0,10.0,1.0,1.0,3.0,0.0,0.0,2014-15
21/02/15,5fc4529d9280f04a4cadda39,5fc4529d9280f04a4cadda44,2.0,1.0,H,1.0,1.0,D,5fc451059280f04a4cad63c8,16.0,8.0,6.0,3.0,18.0,16.0,5.0,7.0,0.0,4.0,0.0,1.0,2014-15
21/02/15,5fc4529d9280f04a4cadda3f,5fc4529d9280f04a4cadda3a,5.0,0.0,H,3.0,0.0,H,5fc451059280f04a4cad63d7,16.0,8.0,9.0,1.0,9.0,8.0,7.0,3.0,3.0,2.0,0.0,0.0,2014-15
21/02/15,5fc4529d9280f04a4cadda4b,5fc4529d9280f04a4cadda35,0.0,0.0,D,0.0,0.0,D,5fc451059280f04a4cad63ca,13.0,5.0,2.0,1.0,11.0,12.0,11.0,2.0,1.0,2.0,0.0,0.0,2014-15
21/02/15,5fc4529d9280f04a4cadda43,5fc4529d9280f04a4cadda41,2.0,1.0,H,1.0,1.0,D,5fc451059280f04a4cad63c9,11.0,18.0,6.0,3.0,6.0,15.0,4.0,10.0,2.0,4.0,0.0,0.0,2014-15
22/02/15,5fc4529d9280f04a4cadda36,5fc4529d9280f04a4cadda42,2.0,2.0,D,0.0,0.0,D,5fc451059280f04a4cad63d5,18.0,15.0,3.0,4.0,7.0,6.0,4.0,7.0,0.0,1.0,0.0,0.0,2014-15
22/02/15,5fc4529d9280f04a4cadda3b,5fc4529d9280f04a4cadda4d,0.0,2.0,A,0.0,1.0,A,5fc451059280f04a4cad63cf,13.0,6.0,5.0,4.0,11.0,14.0,6.0,1.0,2.0,3.0,0.0,0.0,2014-15
22/02/15,5fc4529d9280f04a4cadda49,5fc4529d9280f04a4cadda38,2.0,2.0,D,0.0,1.0,A,5fc451059280f04a4cad63d0,27.0,12.0,8.0,5.0,6.0,12.0,7.0,9.0,0.0,2.0,0.0,0.0,2014-15
28/02/15,5fc4529d9280f04a4cadda45,5fc4529d9280f04a4cadda43,0.0,1.0,A,0.0,0.0,D,5fc451059280f04a4cad63d0,13.0,8.0,6.0,2.0,14.0,8.0,6.0,4.0,0.0,0.0,0.0,0.0,2014-15
28/02/15,5fc4529d9280f04a4cadda41,5fc4529d9280f04a4cadda4b,2.0,0.0,H,0.0,0.0,D,5fc451059280f04a4cad63d3,30.0,5.0,10.0,3.0,6.0,11.0,13.0,1.0,1.0,1.0,0.0,1.0,2014-15
28/02/15,5fc4529d9280f04a4cadda3a,5fc4529d9280f04a4cadda4c,1.0,0.0,H,1.0,0.0,H,5fc451059280f04a4cad63dd,14.0,13.0,5.0,3.0,6.0,16.0,9.0,5.0,1.0,5.0,0.0,0.0,2014-15
28/02/15,5fc4529d9280f04a4cadda3c,5fc4529d9280f04a4cadda39,1.0,0.0,H,0.0,0.0,D,5fc451059280f04a4cad63c9,17.0,1.0,2.0,0.0,9.0,10.0,5.0,2.0,2.0,2.0,0.0,0.0,2014-15
28/02/15,5fc4529d9280f04a4cadda35,5fc4529d9280f04a4cadda3b,1.0,0.0,H,1.0,0.0,H,5fc451059280f04a4cad63d5,7.0,12.0,3.0,2.0,10.0,17.0,2.0,3.0,2.0,1.0,0.0,0.0,2014-15
28/02/15,5fc4529d9280f04a4cadda38,5fc4529d9280f04a4cadda47,1.0,3.0,A,0.0,1.0,A,5fc451059280f04a4cad63da,22.0,12.0,5.0,5.0,12.0,19.0,11.0,7.0,2.0,2.0,0.0,1.0,2014-15
01/03/15,5fc4529d9280f04a4cadda3d,5fc4529d9280f04a4cadda36,2.0,0.0,H,1.0,0.0,H,5fc451059280f04a4cad63d8,17.0,8.0,4.0,2.0,12.0,5.0,8.0,9.0,2.0,0.0,0.0,0.0,2014-15
01/03/15,5fc4529d9280f04a4cadda4d,5fc4529d9280f04a4cadda3f,2.0,1.0,H,1.0,1.0,D,5fc451059280f04a4cad63d4,11.0,8.0,5.0,1.0,8.0,16.0,3.0,0.0,1.0,3.0,0.0,0.0,2014-15
03/03/15,5fc4529d9280f04a4cadda4c,5fc4529d9280f04a4cadda35,2.0,1.0,H,1.0,0.0,H,5fc451059280f04a4cad63d0,16.0,3.0,8.0,1.0,15.0,13.0,0.0,3.0,2.0,4.0,0.0,0.0,2014-15
03/03/15,5fc4529d9280f04a4cadda39,5fc4529d9280f04a4cadda4b,1.0,1.0,D,1.0,0.0,H,5fc451059280f04a4cad63da,15.0,9.0,5.0,3.0,9.0,15.0,6.0,4.0,2.0,6.0,0.0,0.0,2014-15
03/03/15,5fc4529d9280f04a4cadda3b,5fc4529d9280f04a4cadda47,1.0,0.0,H,0.0,0.0,D,5fc451059280f04a4cad63c7,23.0,9.0,3.0,3.0,11.0,10.0,10.0,2.0,0.0,2.0,0.0,0.0,2014-15
04/03/15,5fc4529d9280f04a4cadda4d,5fc4529d9280f04a4cadda45,2.0,0.0,H,1.0,0.0,H,5fc451059280f04a4cad63dd,20.0,9.0,8.0,1.0,8.0,14.0,6.0,5.0,0.0,1.0,0.0,0.0,2014-15
04/03/15,5fc4529d9280f04a4cadda3f,5fc4529d9280f04a4cadda42,2.0,0.0,H,1.0,0.0,H,5fc451059280f04a4cad63e1,22.0,6.0,9.0,2.0,11.0,3.0,10.0,3.0,0.0,1.0,0.0,0.0,2014-15
04/03/15,5fc4529d9280f04a4cadda3a,5fc4529d9280f04a4cadda41,0.0,1.0,A,0.0,0.0,D,5fc451059280f04a4cad63c8,9.0,11.0,2.0,5.0,6.0,14.0,4.0,1.0,1.0,2.0,0.0,0.0,2014-15
04/03/15,5fc4529d9280f04a4cadda44,5fc4529d9280f04a4cadda3d,1.0,2.0,A,0.0,0.0,D,5fc451059280f04a4cad63cf,10.0,20.0,3.0,9.0,10.0,8.0,1.0,6.0,2.0,1.0,0.0,0.0,2014-15
04/03/15,5fc4529d9280f04a4cadda3c,5fc4529d9280f04a4cadda36,2.0,0.0,H,1.0,0.0,H,5fc451059280f04a4cad63d4,11.0,10.0,3.0,5.0,11.0,14.0,5.0,6.0,2.0,2.0,0.0,0.0,2014-15
04/03/15,5fc4529d9280f04a4cadda49,5fc4529d9280f04a4cadda43,3.0,2.0,H,1.0,1.0,D,5fc451059280f04a4cad63cc,20.0,10.0,7.0,5.0,14.0,7.0,6.0,4.0,1.0,0.0,0.0,0.0,2014-15
04/03/15,5fc4529d9280f04a4cadda38,5fc4529d9280f04a4cadda46,0.0,1.0,A,0.0,1.0,A,5fc451059280f04a4cad63d8,18.0,12.0,5.0,3.0,10.0,10.0,5.0,4.0,3.0,4.0,0.0,0.0,2014-15
07/03/15,5fc4529d9280f04a4cadda44,5fc4529d9280f04a4cadda49,1.0,2.0,A,0.0,1.0,A,5fc451059280f04a4cad63d1,17.0,13.0,6.0,6.0,15.0,12.0,3.0,5.0,1.0,2.0,0.0,0.0,2014-15
14/03/15,5fc4529d9280f04a4cadda3d,5fc4529d9280f04a4cadda38,3.0,0.0,H,1.0,0.0,H,5fc451059280f04a4cad63c8,19.0,7.0,9.0,1.0,10.0,9.0,7.0,5.0,1.0,1.0,0.0,0.0,2014-15
14/03/15,5fc4529d9280f04a4cadda45,5fc4529d9280f04a4cadda3f,1.0,0.0,H,0.0,0.0,D,5fc451059280f04a4cad63d8,10.0,21.0,4.0,5.0,6.0,9.0,2.0,6.0,2.0,1.0,0.0,0.0,2014-15
14/03/15,5fc4529d9280f04a4cadda47,5fc4529d9280f04a4cadda44,3.0,1.0,H,3.0,0.0,H,5fc451059280f04a4cad63dd,15.0,11.0,4.0,4.0,17.0,16.0,6.0,3.0,1.0,3.0,0.0,0.0,2014-15
14/03/15,5fc4529d9280f04a4cadda42,5fc4529d9280f04a4cadda39,0.0,0.0,D,0.0,0.0,D,5fc451059280f04a4cad63d0,15.0,12.0,3.0,5.0,10.0,15.0,7.0,5.0,0.0,4.0,0.0,1.0,2014-15
14/03/15,5fc4529d9280f04a4cadda4b,5fc4529d9280f04a4cadda4c,0.0,4.0,A,0.0,4.0,A,5fc451059280f04a4cad63c9,12.0,14.0,2.0,8.0,10.0,9.0,2.0,5.0,1.0,1.0,0.0,0.0,2014-15
14/03/15,5fc4529d9280f04a4cadda35,5fc4529d9280f04a4cadda3c,1.0,0.0,H,1.0,0.0,H,5fc451059280f04a4cad63cc,14.0,9.0,5.0,2.0,7.0,16.0,7.0,5.0,1.0,2.0,0.0,0.0,2014-15
15/03/15,5fc4529d9280f04a4cadda46,5fc4529d9280f04a4cadda3b,1.0,1.0,D,1.0,1.0,D,5fc451059280f04a4cad63da,22.0,12.0,7.0,5.0,10.0,11.0,9.0,2.0,3.0,3.0,0.0,0.0,2014-15
15/03/15,5fc4529d9280f04a4cadda36,5fc4529d9280f04a4cadda3a,3.0,0.0,H,1.0,0.0,H,5fc451059280f04a4cad63c7,15.0,12.0,9.0,4.0,11.0,9.0,3.0,4.0,1.0,2.0,0.0,1.0,2014-15
15/03/15,5fc4529d9280f04a4cadda41,5fc4529d9280f04a4cadda49,3.0,0.0,H,3.0,0.0,H,5fc451059280f04a4cad63d4,11.0,5.0,3.0,1.0,12.0,10.0,4.0,2.0,1.0,1.0,0.0,0.0,2014-15
16/03/15,5fc4529d9280f04a4cadda43,5fc4529d9280f04a4cadda4d,0.0,1.0,A,0.0,0.0,D,5fc451059280f04a4cad63d3,10.0,16.0,3.0,5.0,13.0,16.0,4.0,5.0,0.0,3.0,0.0,0.0,2014-15
21/03/15,5fc4529d9280f04a4cadda4c,5fc4529d9280f04a4cadda43,0.0,1.0,A,0.0,0.0,D,5fc451059280f04a4cad63e1,12.0,9.0,3.0,6.0,13.0,9.0,4.0,9.0,0.0,0.0,0.0,0.0,2014-15
21/03/15,5fc4529d9280f04a4cadda3f,5fc4529d9280f04a4cadda35,3.0,0.0,H,2.0,0.0,H,5fc451059280f04a4cad63c9,43.0,3.0,16.0,0.0,6.0,5.0,9.0,2.0,0.0,0.0,0.0,1.0,2014-15
21/03/15,5fc4529d9280f04a4cadda3a,5fc4529d9280f04a4cadda3d,1.0,2.0,A,0.0,2.0,A,5fc451059280f04a4cad63ca,16.0,7.0,4.0,3.0,11.0,7.0,9.0,4.0,0.0,0.0,0.0,0.0,2014-15
21/03/15,5fc4529d9280f04a4cadda3b,5fc4529d9280f04a4cadda45,2.0,0.0,H,1.0,0.0,H,5fc451059280f04a4cad63d3,20.0,15.0,3.0,3.0,10.0,7.0,10.0,5.0,0.0,0.0,0.0,0.0,2014-15
21/03/15,5fc4529d9280f04a4cadda3c,5fc4529d9280f04a4cadda47,1.0,2.0,A,1.0,2.0,A,5fc451059280f04a4cad63d8,17.0,12.0,4.0,3.0,15.0,14.0,8.0,4.0,3.0,4.0,0.0,0.0,2014-15
21/03/15,5fc4529d9280f04a4cadda49,5fc4529d9280f04a4cadda42,4.0,3.0,H,2.0,1.0,H,5fc451059280f04a4cad63da,10.0,14.0,4.0,5.0,8.0,9.0,4.0,4.0,2.0,1.0,0.0,0.0,2014-15
21/03/15,5fc4529d9280f04a4cadda38,5fc4529d9280f04a4cadda4b,1.0,0.0,H,0.0,0.0,D,5fc451059280f04a4cad63dd,15.0,7.0,4.0,3.0,14.0,11.0,6.0,4.0,0.0,1.0,0.0,0.0,2014-15
22/03/15,5fc4529d9280f04a4cadda39,5fc4529d9280f04a4cadda46,2.0,3.0,A,2.0,2.0,D,5fc451059280f04a4cad63cc,19.0,8.0,8.0,3.0,14.0,11.0,6.0,6.0,0.0,2.0,0.0,0.0,2014-15
22/03/15,5fc4529d9280f04a4cadda4d,5fc4529d9280f04a4cadda41,1.0,2.0,A,0.0,1.0,A,5fc451059280f04a4cad63c7,7.0,6.0,1.0,4.0,14.0,17.0,2.0,3.0,2.0,2.0,1.0,0.0,2014-15
22/03/15,5fc4529d9280f04a4cadda44,5fc4529d9280f04a4cadda36,1.0,2.0,A,0.0,1.0,A,5fc451059280f04a4cad63d0,14.0,8.0,1.0,3.0,11.0,12.0,1.0,3.0,2.0,1.0,0.0,0.0,2014-15
04/04/15,5fc4529d9280f04a4cadda3d,5fc4529d9280f04a4cadda4d,4.0,1.0,H,3.0,0.0,H,5fc451059280f04a4cad63c8,16.0,13.0,10.0,2.0,7.0,9.0,6.0,5.0,1.0,0.0,0.0,1.0,2014-15
04/04/15,5fc4529d9280f04a4cadda46,5fc4529d9280f04a4cadda3c,2.0,1.0,H,1.0,1.0,D,5fc451059280f04a4cad63d0,19.0,7.0,10.0,2.0,5.0,22.0,9.0,0.0,1.0,6.0,0.0,0.0,2014-15
04/04/15,5fc4529d9280f04a4cadda36,5fc4529d9280f04a4cadda3b,1.0,0.0,H,1.0,0.0,H,5fc451059280f04a4cad63dd,11.0,11.0,1.0,2.0,12.0,17.0,4.0,10.0,0.0,1.0,0.0,0.0,2014-15
04/04/15,5fc4529d9280f04a4cadda42,5fc4529d9280f04a4cadda38,2.0,1.0,H,1.0,1.0,D,5fc451059280f04a4cad63d4,20.0,14.0,7.0,7.0,12.0,10.0,7.0,6.0,0.0,3.0,0.0,0.0,2014-15
04/04/15,5fc4529d9280f04a4cadda41,5fc4529d9280f04a4cadda4c,3.0,1.0,H,1.0,0.0,H,5fc451059280f04a4cad63d3,19.0,4.0,7.0,2.0,15.0,12.0,10.0,2.0,0.0,1.0,0.0,0.0,2014-15
04/04/15,5fc4529d9280f04a4cadda43,5fc4529d9280f04a4cadda39,3.0,1.0,H,2.0,0.0,H,5fc451059280f04a4cad63d8,9.0,10.0,4.0,1.0,11.0,14.0,4.0,7.0,1.0,5.0,0.0,1.0,2014-15
04/04/15,5fc4529d9280f04a4cadda35,5fc4529d9280f04a4cadda44,1.0,4.0,A,0.0,3.0,A,5fc451059280f04a4cad63cd,21.0,12.0,6.0,7.0,6.0,15.0,2.0,4.0,2.0,3.0,1.0,0.0,2014-15
05/04/15,5fc4529d9280f04a4cadda45,5fc4529d9280f04a4cadda49,0.0,0.0,D,0.0,0.0,D,5fc451059280f04a4cad63c7,15.0,12.0,4.0,2.0,9.0,5.0,5.0,3.0,2.0,0.0,0.0,0.0,2014-15
05/04/15,5fc4529d9280f04a4cadda4b,5fc4529d9280f04a4cadda3a,1.0,0.0,H,1.0,0.0,H,5fc451059280f04a4cad63da,16.0,10.0,4.0,1.0,14.0,18.0,8.0,4.0,5.0,2.0,0.0,0.0,2014-15
06/04/15,5fc4529d9280f04a4cadda47,5fc4529d9280f04a4cadda3f,2.0,1.0,H,1.0,0.0,H,5fc451059280f04a4cad63cc,5.0,22.0,3.0,4.0,11.0,11.0,4.0,13.0,2.0,1.0,0.0,0.0,2014-15
07/04/15,5fc4529d9280f04a4cadda4c,5fc4529d9280f04a4cadda44,3.0,3.0,D,2.0,1.0,H,5fc451059280f04a4cad63d1,21.0,11.0,7.0,5.0,8.0,12.0,7.0,3.0,0.0,4.0,0.0,0.0,2014-15
11/04/15,5fc4529d9280f04a4cadda45,5fc4529d9280f04a4cadda3d,0.0,1.0,A,0.0,1.0,A,5fc451059280f04a4cad63da,8.0,17.0,4.0,5.0,15.0,7.0,1.0,6.0,2.0,0.0,0.0,0.0,2014-15
11/04/15,5fc4529d9280f04a4cadda3b,5fc4529d9280f04a4cadda39,2.0,0.0,H,0.0,0.0,D,5fc451059280f04a4cad63cf,9.0,15.0,4.0,4.0,7.0,11.0,2.0,5.0,2.0,0.0,0.0,0.0,2014-15
11/04/15,5fc4529d9280f04a4cadda4b,5fc4529d9280f04a4cadda47,1.0,4.0,A,0.0,0.0,D,5fc451059280f04a4cad63c8,12.0,14.0,3.0,5.0,15.0,17.0,8.0,4.0,2.0,2.0,0.0,0.0,2014-15
11/04/15,5fc4529d9280f04a4cadda43,5fc4529d9280f04a4cadda36,1.0,1.0,D,0.0,1.0,A,5fc451059280f04a4cad63cc,11.0,12.0,3.0,8.0,18.0,12.0,3.0,6.0,3.0,3.0,0.0,0.0,2014-15
11/04/15,5fc4529d9280f04a4cadda49,5fc4529d9280f04a4cadda4c,0.0,1.0,A,0.0,1.0,A,5fc451059280f04a4cad63cd,14.0,10.0,3.0,3.0,11.0,12.0,9.0,6.0,3.0,2.0,0.0,1.0,2014-15
11/04/15,5fc4529d9280f04a4cadda35,5fc4529d9280f04a4cadda42,2.0,3.0,A,2.0,1.0,H,5fc451059280f04a4cad63c7,8.0,12.0,5.0,4.0,15.0,15.0,4.0,6.0,2.0,2.0,0.0,0.0,2014-15
11/04/15,5fc4529d9280f04a4cadda38,5fc4529d9280f04a4cadda3c,1.0,1.0,D,1.0,0.0,H,5fc451059280f04a4cad63d3,11.0,18.0,3.0,2.0,17.0,13.0,4.0,10.0,3.0,1.0,0.0,0.0,2014-15
12/04/15,5fc4529d9280f04a4cadda41,5fc4529d9280f04a4cadda3f,4.0,2.0,H,2.0,1.0,H,5fc451059280f04a4cad63d4,11.0,10.0,7.0,3.0,9.0,16.0,1.0,5.0,0.0,3.0,0.0,0.0,2014-15
12/04/15,5fc4529d9280f04a4cadda44,5fc4529d9280f04a4cadda46,0.0,1.0,A,0.0,0.0,D,5fc451059280f04a4cad63d8,15.0,9.0,4.0,1.0,12.0,6.0,5.0,6.0,2.0,1.0,0.0,0.0,2014-15
13/04/15,5fc4529d9280f04a4cadda4d,5fc4529d9280f04a4cadda3a,2.0,0.0,H,1.0,0.0,H,5fc451059280f04a4cad63dd,14.0,10.0,6.0,3.0,8.0,17.0,6.0,6.0,2.0,0.0,0.0,1.0,2014-15
18/04/15,5fc4529d9280f04a4cadda46,5fc4529d9280f04a4cadda41,1.0,0.0,H,1.0,0.0,H,5fc451059280f04a4cad63da,7.0,15.0,2.0,2.0,13.0,11.0,3.0,7.0,7.0,1.0,0.0,0.0,2014-15
18/04/15,5fc4529d9280f04a4cadda47,5fc4529d9280f04a4cadda35,0.0,2.0,A,0.0,1.0,A,5fc451059280f04a4cad63d0,19.0,8.0,4.0,4.0,17.0,17.0,7.0,6.0,3.0,3.0,0.0,0.0,2014-15
18/04/15,5fc4529d9280f04a4cadda36,5fc4529d9280f04a4cadda45,1.0,0.0,H,1.0,0.0,H,5fc451059280f04a4cad63ca,21.0,10.0,8.0,1.0,12.0,15.0,5.0,6.0,1.0,2.0,0.0,1.0,2014-15
18/04/15,5fc4529d9280f04a4cadda42,5fc4529d9280f04a4cadda43,2.0,0.0,H,1.0,0.0,H,5fc451059280f04a4cad63cd,18.0,10.0,6.0,6.0,6.0,5.0,6.0,3.0,0.0,2.0,0.0,0.0,2014-15
18/04/15,5fc4529d9280f04a4cadda3c,5fc4529d9280f04a4cadda3b,2.0,1.0,H,0.0,1.0,A,5fc451059280f04a4cad63d4,15.0,12.0,2.0,6.0,17.0,17.0,2.0,5.0,0.0,4.0,0.0,0.0,2014-15
19/04/15,5fc4529d9280f04a4cadda3f,5fc4529d9280f04a4cadda38,2.0,0.0,H,2.0,0.0,H,5fc451059280f04a4cad63c8,18.0,9.0,3.0,3.0,10.0,6.0,6.0,3.0,2.0,2.0,0.0,0.0,2014-15
19/04/15,5fc4529d9280f04a4cadda3a,5fc4529d9280f04a4cadda49,1.0,3.0,A,0.0,1.0,A,5fc451059280f04a4cad63cf,11.0,14.0,5.0,8.0,11.0,13.0,4.0,3.0,2.0,4.0,0.0,0.0,2014-15
25/04/15,5fc4529d9280f04a4cadda45,5fc4529d9280f04a4cadda42,0.0,1.0,A,0.0,0.0,D,5fc451059280f04a4cad63c8,12.0,8.0,4.0,4.0,16.0,16.0,6.0,4.0,3.0,0.0,0.0,0.0,2014-15
25/04/15,5fc4529d9280f04a4cadda47,5fc4529d9280f04a4cadda39,0.0,2.0,A,0.0,0.0,D,5fc451059280f04a4cad63d4,7.0,21.0,3.0,7.0,15.0,10.0,0.0,9.0,0.0,0.0,0.0,0.0,2014-15
25/04/15,5fc4529d9280f04a4cadda3f,5fc4529d9280f04a4cadda4c,3.0,2.0,H,1.0,0.0,H,5fc451059280f04a4cad63da,11.0,13.0,4.0,4.0,13.0,11.0,7.0,6.0,1.0,2.0,0.0,0.0,2014-15
25/04/15,5fc4529d9280f04a4cadda3a,5fc4529d9280f04a4cadda43,2.0,3.0,A,1.0,1.0,D,5fc451059280f04a4cad63c9,12.0,11.0,4.0,6.0,14.0,9.0,9.0,6.0,1.0,2.0,0.0,0.0,2014-15
25/04/15,5fc4529d9280f04a4cadda44,5fc4529d9280f04a4cadda38,0.0,0.0,D,0.0,0.0,D,5fc451059280f04a4cad63ca,18.0,8.0,7.0,2.0,14.0,12.0,6.0,6.0,1.0,0.0,0.0,0.0,2014-15
25/04/15,5fc4529d9280f04a4cadda3b,5fc4529d9280f04a4cadda49,2.0,2.0,D,1.0,1.0,D,5fc451059280f04a4cad63d0,13.0,7.0,4.0,2.0,9.0,10.0,8.0,3.0,1.0,3.0,0.0,0.0,2014-15
25/04/15,5fc4529d9280f04a4cadda3c,5fc4529d9280f04a4cadda4b,1.0,1.0,D,1.0,1.0,D,5fc451059280f04a4cad63c7,23.0,15.0,8.0,5.0,14.0,15.0,9.0,8.0,2.0,3.0,0.0,0.0,2014-15
25/04/15,5fc4529d9280f04a4cadda35,5fc4529d9280f04a4cadda4d,0.0,0.0,D,0.0,0.0,D,5fc451059280f04a4cad63d3,10.0,22.0,4.0,5.0,12.0,11.0,2.0,4.0,1.0,0.0,0.0,0.0,2014-15
26/04/15,5fc4529d9280f04a4cadda3d,5fc4529d9280f04a4cadda46,0.0,0.0,D,0.0,0.0,D,5fc451059280f04a4cad63cc,12.0,7.0,1.0,3.0,17.0,11.0,6.0,2.0,4.0,3.0,0.0,0.0,2014-15
26/04/15,5fc4529d9280f04a4cadda36,5fc4529d9280f04a4cadda41,3.0,0.0,H,2.0,0.0,H,5fc451059280f04a4cad63d8,9.0,17.0,7.0,4.0,6.0,10.0,7.0,7.0,0.0,2.0,0.0,0.0,2014-15
28/04/15,5fc4529d9280f04a4cadda39,5fc4529d9280f04a4cadda4d,1.0,0.0,H,1.0,0.0,H,5fc451059280f04a4cad63cd,7.0,12.0,4.0,9.0,10.0,10.0,7.0,7.0,2.0,0.0,0.0,0.0,2014-15
29/04/15,5fc4529d9280f04a4cadda42,5fc4529d9280f04a4cadda46,1.0,3.0,A,1.0,0.0,H,5fc451059280f04a4cad63d4,8.0,11.0,2.0,4.0,10.0,1.0,2.0,6.0,1.0,0.0,0.0,0.0,2014-15
02/05/15,5fc4529d9280f04a4cadda4c,5fc4529d9280f04a4cadda36,3.0,2.0,H,2.0,0.0,H,5fc451059280f04a4cad63d4,11.0,9.0,4.0,5.0,13.0,12.0,5.0,3.0,2.0,1.0,0.0,0.0,2014-15
02/05/15,5fc4529d9280f04a4cadda42,5fc4529d9280f04a4cadda3a,3.0,0.0,H,2.0,0.0,H,5fc451059280f04a4cad63da,19.0,12.0,7.0,3.0,10.0,13.0,10.0,7.0,1.0,2.0,0.0,2.0,2014-15
02/05/15,5fc4529d9280f04a4cadda4d,5fc4529d9280f04a4cadda44,2.0,1.0,H,1.0,0.0,H,5fc451059280f04a4cad63c7,25.0,10.0,8.0,2.0,9.0,18.0,9.0,6.0,2.0,3.0,0.0,1.0,2014-15
02/05/15,5fc4529d9280f04a4cadda41,5fc4529d9280f04a4cadda35,0.0,1.0,A,0.0,0.0,D,5fc451059280f04a4cad63c8,26.0,6.0,9.0,3.0,10.0,11.0,9.0,3.0,1.0,0.0,0.0,0.0,2014-15
02/05/15,5fc4529d9280f04a4cadda4b,5fc4529d9280f04a4cadda3b,2.0,1.0,H,1.0,1.0,D,5fc451059280f04a4cad63ca,12.0,11.0,6.0,2.0,12.0,13.0,1.0,1.0,2.0,2.0,0.0,1.0,2014-15
02/05/15,5fc4529d9280f04a4cadda43,5fc4529d9280f04a4cadda3c,2.0,0.0,H,0.0,0.0,D,5fc451059280f04a4cad63d1,16.0,9.0,4.0,3.0,9.0,18.0,6.0,2.0,1.0,2.0,0.0,1.0,2014-15
02/05/15,5fc4529d9280f04a4cadda38,5fc4529d9280f04a4cadda45,1.0,0.0,H,1.0,0.0,H,5fc451059280f04a4cad63d0,29.0,8.0,7.0,2.0,11.0,7.0,13.0,3.0,3.0,2.0,0.0,1.0,2014-15
03/05/15,5fc4529d9280f04a4cadda46,5fc4529d9280f04a4cadda47,1.0,0.0,H,1.0,0.0,H,5fc451059280f04a4cad63cf,17.0,8.0,7.0,1.0,12.0,13.0,3.0,6.0,2.0,2.0,0.0,0.0,2014-15
03/05/15,5fc4529d9280f04a4cadda49,5fc4529d9280f04a4cadda3f,0.0,1.0,A,0.0,1.0,A,5fc451059280f04a4cad63d8,21.0,15.0,5.0,4.0,6.0,11.0,8.0,7.0,3.0,4.0,0.0,0.0,2014-15
04/05/15,5fc4529d9280f04a4cadda39,5fc4529d9280f04a4cadda3d,1.0,3.0,A,0.0,3.0,A,5fc451059280f04a4cad63dd,8.0,22.0,1.0,9.0,8.0,11.0,0.0,5.0,2.0,0.0,0.0,0.0,2014-15
09/05/15,5fc4529d9280f04a4cadda4c,5fc4529d9280f04a4cadda38,1.0,0.0,H,1.0,0.0,H,5fc451059280f04a4cad63dd,15.0,5.0,5.0,1.0,6.0,13.0,2.0,6.0,1.0,1.0,0.0,0.0,2014-15
09/05/15,5fc4529d9280f04a4cadda47,5fc4529d9280f04a4cadda41,1.0,2.0,A,0.0,1.0,A,5fc451059280f04a4cad63cc,13.0,13.0,4.0,4.0,13.0,12.0,7.0,6.0,0.0,1.0,0.0,0.0,2014-15
09/05/15,5fc4529d9280f04a4cadda36,5fc4529d9280f04a4cadda4b,0.0,2.0,A,0.0,0.0,D,5fc451059280f04a4cad63cd,22.0,10.0,4.0,3.0,10.0,9.0,15.0,1.0,2.0,3.0,0.0,0.0,2014-15
09/05/15,5fc4529d9280f04a4cadda39,5fc4529d9280f04a4cadda45,0.0,1.0,A,0.0,0.0,D,5fc451059280f04a4cad63c7,21.0,8.0,3.0,2.0,16.0,12.0,9.0,3.0,1.0,1.0,0.0,0.0,2014-15
09/05/15,5fc4529d9280f04a4cadda42,5fc4529d9280f04a4cadda3b,2.0,0.0,H,2.0,0.0,H,5fc451059280f04a4cad63d3,10.0,10.0,3.0,3.0,12.0,10.0,4.0,8.0,1.0,0.0,0.0,0.0,2014-15
09/05/15,5fc4529d9280f04a4cadda3a,5fc4529d9280f04a4cadda35,1.0,1.0,D,1.0,1.0,D,5fc451059280f04a4cad63d7,15.0,8.0,5.0,3.0,11.0,17.0,7.0,2.0,2.0,3.0,0.0,0.0,2014-15
